Year,Team,Player,Salary,
1995,Seattle SuperSonics,Sam Perkins,41.27,
1995,Seattle SuperSonics,Kendall Gill,26.00,
1995,Seattle SuperSonics,Gary Payton,25.83,
1995,Seattle SuperSonics,Sarunas Marciulionis,21.00,
1995,Seattle SuperSonics,Bill Cartwright,15.02,
1995,Seattle SuperSonics,Vincent Askew,14.60,
1995,Seattle SuperSonics,Nate McMillan,10.60,
1995,Seattle SuperSonics,Shawn Kemp,10.00,
1995,Seattle SuperSonics,Rich King,8.00,
1995,Seattle SuperSonics,Ervin Johnson,7.17,
1995,Seattle SuperSonics,Byron Houston,7.00,
1995,Seattle SuperSonics,Steve Scheffler,2.75,
1995,Seattle SuperSonics,Dontonio Wingfield,1.50,
1995,Utah Jazz,Karl Malone,33.79,
1995,Utah Jazz,John Stockton,26.00,
1995,Utah Jazz,Jeff Hornacek,21.21,
1995,Utah Jazz,Jay Humphries,19.00,
1995,Utah Jazz,Felton Spencer,18.81,
1995,Utah Jazz,Tom Chambers,17.00,
1995,Utah Jazz,Adam Keefe,15.00,
1995,Utah Jazz,David Benoit,10.00,
1995,Utah Jazz,Luther Wright,8.45,
1995,Utah Jazz,Antoine Carr,6.67,
1995,Utah Jazz,Tom Chambers,3.93,
1995,Utah Jazz,Bryon Russell,2.65,
1995,Utah Jazz,John Crotty,2.50,
1995,Utah Jazz,Jamie Watson,1.50,
1995,Utah Jazz,Walter Bond,0.58,
1995,Washington Bullets,Kevin Duckworth,26.13,
1995,Washington Bullets,Calbert Cheaney,24.00,
1995,Washington Bullets,Scott Skiles,21.25,
1995,Washington Bullets,Chris Webber,20.80,
1995,Washington Bullets,Rex Chapman,20.05,
1995,Washington Bullets,Juwan Howard,13.09,
1995,Washington Bullets,Gheorghe Muresan,11.50,
1995,Washington Bullets,Don MacLean,7.40,
1995,Washington Bullets,Larry Stewart,7.00,
1995,Washington Bullets,Doug Overton,5.50,
1995,Washington Bullets,Mitchell Butler,4.00,
1995,Washington Bullets,Brent Price,3.29,
1995,Washington Bullets,Jim McIlvaine,2.00,
1995,Washington Bullets,Anthony Tucker,1.50,
1995,Washington Bullets,Brian Oliver,1.50,
1995,Washington Bullets,Kenny Walker,1.50,
1994,Atlanta Hawks,Dominique Wilkins,35.00,
1994,Atlanta Hawks,Jon Koncak,29.00,
1994,Atlanta Hawks,Kevin Willis,26.25,
1994,Atlanta Hawks,Blair Rasmussen,24.57,
1994,Atlanta Hawks,Mookie Blaylock,16.30,
1994,Atlanta Hawks,Roy Hinson,14.45,
1994,Atlanta Hawks,Stacey Augmon,14.00,
1994,Atlanta Hawks,Andrew Lang,12.28,
1994,Atlanta Hawks,Adam Keefe,12.00,
1994,Atlanta Hawks,Craig Ehlo,12.00,
1994,Atlanta Hawks,Duane Ferrell,10.25,
1994,Atlanta Hawks,Doug Edwards,6.50,
1994,Atlanta Hawks,Paul Graham,6.00,
1994,Atlanta Hawks,Greg Foster,2.50,
1994,Atlanta Hawks,Steve Henson,2.50,
1994,Atlanta Hawks,Ennis Whatley,1.50,
1994,Boston Celtics,Robert Parish,40.00,
1994,Boston Celtics,Sherman Douglas,23.00,
1994,Boston Celtics,Xavier McDaniel,21.45,
1994,Boston Celtics,Dino Radja,16.50,
1994,Boston Celtics,Ed Pinckney,14.70,
1994,Boston Celtics,Kevin Gamble,11.00,
1994,Boston Celtics,Dee Brown,10.25,
1994,Boston Celtics,Stojko Vrankovic,8.31,
1994,Boston Celtics,Alaa Abdelnaby,8.05,
1994,Boston Celtics,Rick Fox,7.55,
1994,Boston Celtics,Acie Earl,6.50,
1994,Boston Celtics,John Bagley,6.00,
1994,Boston Celtics,Lorenzo Williams,2.50,
1994,Boston Celtics,Chris Corchiani,1.50,
1994,Boston Celtics,Matt Wenstrom,1.50,
1994,Charlotte Hornets,Larry Johnson,31.25,
1994,Charlotte Hornets,Alonzo Mourning,31.20,
1994,Charlotte Hornets,Hersey Hawkins,24.00,
1994,Charlotte Hornets,Mike Gminski,18.50,
1994,Charlotte Hornets,Kenny Gattison,12.50,
1994,Charlotte Hornets,Rumeal Robinson,12.40,
1994,Charlotte Hornets,Eddie Johnson,11.50,
1994,Charlotte Hornets,Dell Curry,10.40,
1994,Charlotte Hornets,Muggsy Bogues,9.00,
1994,Charlotte Hornets,Scott Burrell,6.50,
1994,Charlotte Hornets,David Wingate,5.70,
1994,Charlotte Hornets,Kevin Lynch,3.25,
1994,Charlotte Hornets,Tony Bennett,1.82,
1994,Charlotte Hornets,LeRon Ellis,1.50,
1994,Chicago Bulls,Michael Jordan,40.00,
1994,Chicago Bulls,Scottie Pippen,30.75,
1994,Chicago Bulls,Bill Cartwright,24.00,
1994,Chicago Bulls,Horace Grant,19.50,
1994,Chicago Bulls,Stacey King,16.00,
1994,Chicago Bulls,Will Perdue,12.00,
1994,Chicago Bulls,Toni Kukoc,10.25,
1994,Chicago Bulls,John Paxson,8.00,
1994,Chicago Bulls,Scott Williams,6.41,
1994,Chicago Bulls,B.J. Armstrong,6.20,
1994,Chicago Bulls,Corie Blount,6.20,
1994,Chicago Bulls,A.J. English,1.50,
1994,Chicago Bulls,Bill Wennington,1.50,
1994,Chicago Bulls,Pete Myers,1.50,
1994,Chicago Bulls,Steve Kerr,1.50,
1994,Cleveland Cavaliers,John Williams,37.86,
1994,Cleveland Cavaliers,Danny Ferry,35.43,
1994,Cleveland Cavaliers,Brad Daugherty,35.41,
1994,Cleveland Cavaliers,Mark Price,28.50,
1994,Cleveland Cavaliers,Larry Nance,28.40,
1994,Cleveland Cavaliers,Gerald Wilkins,22.78,
1994,Cleveland Cavaliers,John Battle,11.20,
1994,Cleveland Cavaliers,Tyrone Hill,10.75,
1994,Cleveland Cavaliers,Terrell Brandon,8.40,
1994,Cleveland Cavaliers,Chris Mills,6.50,
1994,Cleveland Cavaliers,Gerald Madkins,4.75,
1994,Cleveland Cavaliers,Bobby Phills,3.13,
1994,Cleveland Cavaliers,Jay Guidinger,2.50,
1994,Cleveland Cavaliers,Sedric Toney,1.50,
1994,Dallas Mavericks,Fat Lever,22.03,
1994,Dallas Mavericks,Jamal Mashburn,20.33,
1994,Dallas Mavericks,Jim Jackson,20.00,
1994,Dallas Mavericks,Tony Campbell,16.82,
1994,Dallas Mavericks,Doug Smith,16.50,
1994,Dallas Mavericks,Terry Davis,12.00,
1994,Dallas Mavericks,Randy White,9.22,
1994,Dallas Mavericks,Donald Hodge,8.45,
1994,Dallas Mavericks,Sean Rooks,4.88,
1994,Dallas Mavericks,Lucious Harris,3.50,
1994,Dallas Mavericks,Greg Dreiling,3.00,
1994,Dallas Mavericks,Popeye Jones,2.75,
1994,Dallas Mavericks,Tim Legler,2.50,
1994,Dallas Mavericks,Roy Tarpley,0.80,
1994,Dallas Mavericks,Darren Morningstar,0.43,
1994,Denver Nuggets,Dikembe Mutombo,30.00,
1994,Denver Nuggets,LaPhonso Ellis,23.50,
1994,Denver Nuggets,Mahmoud Abdul-Rauf,18.25,
1994,Denver Nuggets,Alvin Robertson,14.08,
1994,Denver Nuggets,Reggie Williams,12.58,
1994,Denver Nuggets,Bison Dele,12.44,
1994,Denver Nuggets,Mark Randall,12.00,
1994,Denver Nuggets,Bryant Stith,11.00,
1994,Denver Nuggets,Kevin Brooks,9.75,
1994,Denver Nuggets,Tom Hammonds,8.00,
1994,Denver Nuggets,Robert Pack,4.00,
1994,Denver Nuggets,Robert Werdann,2.50,
1994,Denver Nuggets,Darnell Mee,1.50,
1994,Denver Nuggets,Rodney Rogers,1.50,
1994,Detroit Pistons,Isiah Thomas,25.20,
1994,Detroit Pistons,Sean Elliott,18.07,
1994,Detroit Pistons,Terry Mills,16.14,
1994,Detroit Pistons,Mark Macon,14.98,
1994,Detroit Pistons,Mark Aguirre,14.71,
1994,Detroit Pistons,Bill Laimbeer,13.00,
1994,Detroit Pistons,Joe Dumars,12.80,
1994,Detroit Pistons,Lindsey Hunter,9.02,
1994,Detroit Pistons,Olden Polynice,8.50,
1994,Detroit Pistons,Allan Houston,7.36,
1994,Detroit Pistons,Greg Anderson,6.50,
1994,Detroit Pistons,Marcus Liberty,6.50,
1994,Detroit Pistons,David Wood,4.88,
1994,Detroit Pistons,Tracy Moore,0.40,
1994,Detroit Pistons,Tod Murphy,0.20,
1994,Golden State Warriors,Tim Hardaway,33.40,
1994,Golden State Warriors,Chris Mullin,28.44,
1994,Golden State Warriors,Billy Owens,24.14,
1994,Golden State Warriors,Sarunas Marciulionis,19.00,
1994,Golden State Warriors,Chris Webber,16.00,
1994,Golden State Warriors,Jim Petersen,15.21,
1994,Golden State Warriors,Victor Alexander,11.60,
1994,Golden State Warriors,Chris Gatling,11.20,
1994,Golden State Warriors,Jeff Grayer,7.15,
1994,Golden State Warriors,Latrell Sprewell,7.00,
1994,Golden State Warriors,Byron Houston,6.00,
1994,Golden State Warriors,Jud Buechler,3.75,
1994,Golden State Warriors,Avery Johnson,3.00,
1994,Golden State Warriors,Andre Spencer,2.50,
1994,Golden State Warriors,Keith Jennings,2.50,
1994,Golden State Warriors,Josh Grant,1.50,
1994,Houston Rockets,Hakeem Olajuwon,31.70,
1994,Houston Rockets,Otis Thorpe,24.18,
1994,Houston Rockets,Kenny Smith,21.50,
1994,Houston Rockets,Sleepy Floyd,17.00,
1994,Houston Rockets,Vernon Maxwell,14.24,
1994,Houston Rockets,Robert Horry,12.00,
1994,Houston Rockets,Carl Herrera,10.00,
1994,Houston Rockets,Mario Elie,7.90,
1994,Houston Rockets,Dave Jamerson,7.80,
1994,Houston Rockets,Matt Bullard,6.50,
1994,Houston Rockets,Sam Cassell,6.50,
1994,Houston Rockets,Scott Brooks,5.25,
1994,Houston Rockets,Eric Riley,1.50,
1994,Houston Rockets,Richard Petruska,1.50,
1994,Indiana Pacers,Reggie Miller,30.11,
1994,Indiana Pacers,Rik Smits,25.00,
1994,Indiana Pacers,LaSalle Thompson,20.00,
1994,Indiana Pacers,Pooh Richardson,16.94,
1994,Indiana Pacers,Vern Fleming,15.60,
1994,Indiana Pacers,Derrick McKey,12.62,
1994,Indiana Pacers,Malik Sealy,10.23,
1994,Indiana Pacers,Scott Haskin,8.33,
1994,Indiana Pacers,Sam Mitchell,7.15,
1994,Indiana Pacers,Dale Davis,6.88,
1994,Indiana Pacers,Byron Scott,6.50,
1994,Indiana Pacers,Antonio Davis,5.65,
1994,Indiana Pacers,Kenny Williams,3.75,
1994,Indiana Pacers,Haywoode Workman,3.20,
1994,Los Angeles Clippers,Ron Harper,40.00,
1994,Los Angeles Clippers,Danny Manning,32.50,
1994,Los Angeles Clippers,Stanley Roberts,28.41,
1994,Los Angeles Clippers,Mark Jackson,20.00,
1994,Los Angeles Clippers,Ken Norman,12.75,
1994,Los Angeles Clippers,Loy Vaught,12.25,
1994,Los Angeles Clippers,Gary Grant,11.28,
1994,Los Angeles Clippers,John Williams,11.00,
1994,Los Angeles Clippers,Terry Dehere,10.50,
1994,Los Angeles Clippers,Randy Woods,6.50,
1994,Los Angeles Clippers,Tom Tolbert,6.50,
1994,Los Angeles Clippers,Elmore Spencer,5.69,
1994,Los Angeles Clippers,Henry James,1.50,
1994,Los Angeles Clippers,Kiki Vandeweghe,1.50,
1994,Los Angeles Clippers,Mark Aguirre,1.50,
1994,Los Angeles Lakers,Vlade Divac,41.33,
1994,Los Angeles Lakers,Sam Bowie,32.00,
1994,Los Angeles Lakers,Magic Johnson,25.00,
1994,Los Angeles Lakers,Sedale Threatt,24.00,
1994,Los Angeles Lakers,James Worthy,18.00,
1994,Los Angeles Lakers,Elden Campbell,17.00,
1994,Los Angeles Lakers,Doug Christie,14.45,
1994,Los Angeles Lakers,James Edwards,13.00,
1994,Los Angeles Lakers,George Lynch,11.00,
1994,Los Angeles Lakers,Nick Van Exel,11.00,
1994,Los Angeles Lakers,Anthony Peeler,9.10,
1994,Los Angeles Lakers,Tony Smith,8.00,
1994,Los Angeles Lakers,Kurt Rambis,4.00,
1994,Los Angeles Lakers,Jack Haley,3.90,
1994,Los Angeles Lakers,Antonio Harvey,1.50,
1994,Los Angeles Lakers,Trevor Wilson,1.50,
1994,Miami Heat,Rony Seikaly,30.57,
1994,Miami Heat,John Salley,24.52,
1994,Miami Heat,Steve Smith,22.52,
1994,Miami Heat,Glen Rice,20.02,
1994,Miami Heat,Brian Shaw,15.13,
1994,Miami Heat,Grant Long,14.10,
1994,Miami Heat,Harold Miner,11.86,
1994,Miami Heat,Willie Burton,10.02,
1994,Miami Heat,Alec Kessler,9.22,
1994,Miami Heat,Bimbo Coles,8.02,
1994,Miami Heat,Manute Bol,6.50,
1994,Miami Heat,Keith Askins,3.13,
1994,Miami Heat,Matt Geiger,2.50,
1994,Milwaukee Bucks,Frank Brickowski,18.50,
1994,Milwaukee Bucks,Danny Schayes,17.50,
1994,Milwaukee Bucks,Todd Day,17.23,
1994,Milwaukee Bucks,Orlando Woolridge,15.42,
1994,Milwaukee Bucks,Ken Norman,15.10,
1994,Milwaukee Bucks,Blue Edwards,15.00,
1994,Milwaukee Bucks,Brad Lohaus,9.58,
1994,Milwaukee Bucks,Vin Baker,8.66,
1994,Milwaukee Bucks,Eric Murdock,8.00,
1994,Milwaukee Bucks,Lee Mayberry,6.70,
1994,Milwaukee Bucks,Anthony Cook,6.50,
1994,Milwaukee Bucks,Jon Barry,6.50,
1994,Milwaukee Bucks,Derek Strong,4.20,
1994,Minnesota Timberwolves,Christian Laettner,27.30,
1994,Minnesota Timberwolves,Chuck Person,21.56,
1994,Minnesota Timberwolves,Micheal Williams,20.75,
1994,Minnesota Timberwolves,Isaiah Rider,20.00,
1994,Minnesota Timberwolves,Luc Longley,15.90,
1994,Minnesota Timberwolves,Mike Brown,13.75,
1994,Minnesota Timberwolves,Doug West,12.75,
1994,Minnesota Timberwolves,Thurl Bailey,10.00,
1994,Minnesota Timberwolves,Marlon Maxey,3.75,
1994,Minnesota Timberwolves,Gundars Vetra,3.00,
1994,Minnesota Timberwolves,Chris Smith,2.70,
1994,Minnesota Timberwolves,Tellis Frank,2.00,
1994,Minnesota Timberwolves,Brian Davis,1.50,
1994,New Jersey Nets,Benoit Benjamin,35.75,
1994,New Jersey Nets,Derrick Coleman,34.40,
1994,New Jersey Nets,Kenny Anderson,29.25,
1994,New Jersey Nets,Chris Morris,17.85,
1994,New Jersey Nets,Johnny Newman,14.35,
1994,New Jersey Nets,Armen Gilliam,12.00,
1994,New Jersey Nets,Kevin Edwards,12.00,
1994,New Jersey Nets,Jayson Williams,9.50,
1994,New Jersey Nets,Dwayne Schintzius,9.21,
1994,New Jersey Nets,Rex Walters,6.50,
1994,New Jersey Nets,Rick Mahorn,6.50,
1994,New Jersey Nets,Tate George,6.26,
1994,New Jersey Nets,P.J. Brown,6.00,
1994,New Jersey Nets,David Wesley,1.50,
1994,New York Knicks,Patrick Ewing,38.25,
1994,New York Knicks,Charles Smith,25.57,
1994,New York Knicks,Rolando Blackman,19.95,
1994,New York Knicks,Charles Oakley,19.50,
1994,New York Knicks,Derek Harper,19.27,
1994,New York Knicks,Herb Williams,16.00,
1994,New York Knicks,Greg Anthony,12.69,
1994,New York Knicks,Bo Kimble,11.50,
1994,New York Knicks,John Starks,11.12,
1994,New York Knicks,Doc Rivers,11.10,
1994,New York Knicks,Anthony Mason,11.00,
1994,New York Knicks,Tim McCormick,8.50,
1994,New York Knicks,Hubert Davis,7.64,
1994,New York Knicks,Anthony Bonner,6.50,
1994,New York Knicks,Eric Anderson,2.50,
1994,Orlando Magic,Shaquille O'Neal,39.00,
1994,Orlando Magic,Dennis Scott,28.20,
1994,Orlando Magic,Nick Anderson,26.70,
1994,Orlando Magic,Scott Skiles,17.22,
1994,Orlando Magic,Terry Catledge,13.86,
1994,Orlando Magic,Jerry Reynolds,12.88,
1994,Orlando Magic,Anfernee Hardaway,12.44,
1994,Orlando Magic,Greg Kite,9.85,
1994,Orlando Magic,Anthony Bowie,9.00,
1994,Orlando Magic,Donald Royal,8.90,
1994,Orlando Magic,Anthony Avent,6.50,
1994,Orlando Magic,Larry Krystkowiak,6.44,
1994,Orlando Magic,Todd Lichti,5.65,
1994,Orlando Magic,Litterial Green,2.50,
1994,Orlando Magic,Lester Conner,0.25,
1994,Philadelphia 76ers,Shawn Bradley,27.00,
1994,Philadelphia 76ers,Johnny Dawkins,21.00,
1994,Philadelphia 76ers,Jeff Hornacek,19.46,
1994,Philadelphia 76ers,Tim Perry,15.50,
1994,Philadelphia 76ers,Sidney Green,15.12,
1994,Philadelphia 76ers,Moses Malone,12.00,
1994,Philadelphia 76ers,Clarence Weatherspoon,10.40,
1994,Philadelphia 76ers,Dana Barros,7.50,
1994,Philadelphia 76ers,Greg Graham,7.00,
1994,Philadelphia 76ers,Brian Oliver,4.56,
1994,Philadelphia 76ers,Sean Green,4.00,
1994,Philadelphia 76ers,Eric Leckner,3.00,
1994,Philadelphia 76ers,Ron Anderson,3.00,
1994,Philadelphia 76ers,Michael Curry,1.50,
1994,Philadelphia 76ers,Orlando Woolridge,1.50,
1994,Philadelphia 76ers,Eddie Lee Wilkins,1.00,
1994,Phoenix Suns,Charles Barkley,32.50,
1994,Phoenix Suns,Dan Majerle,29.75,
1994,Phoenix Suns,Kevin Johnson,23.00,
1994,Phoenix Suns,Cedric Ceballos,20.00,
1994,Phoenix Suns,A.C. Green,18.85,
1994,Phoenix Suns,Danny Ainge,16.90,
1994,Phoenix Suns,Richard Dumas,13.00,
1994,Phoenix Suns,Jerrod Mustaf,10.73,
1994,Phoenix Suns,Mark West,10.00,
1994,Phoenix Suns,Tom Chambers,6.90,
1994,Phoenix Suns,Oliver Miller,6.72,
1994,Phoenix Suns,Joe Kleine,6.50,
1994,Phoenix Suns,Tim Kempton,6.50,
1994,Phoenix Suns,Malcolm Mackey,5.50,
1994,Phoenix Suns,Frank Johnson,5.00,
1994,Phoenix Suns,Duane Cooper,1.50,
1994,Phoenix Suns,Joe Courtney,1.50,
1994,Portland Trailblazers,Buck Williams,50.50,
1994,Portland Trailblazers,Jerome Kersey,29.40,
1994,Portland Trailblazers,Terry Porter,25.00,
1994,Portland Trailblazers,Harvey Grant,24.29,
1994,Portland Trailblazers,Clifford Robinson,23.36,
1994,Portland Trailblazers,Clyde Drexler,15.78,
1994,Portland Trailblazers,Rod Strickland,15.60,
1994,Portland Trailblazers,Mark Bryant,13.00,
1994,Portland Trailblazers,Tracy Murray,9.43,
1994,Portland Trailblazers,Chris Dudley,7.90,
1994,Portland Trailblazers,Dave Johnson,6.50,
1994,Portland Trailblazers,James Robinson,6.50,
1994,Portland Trailblazers,Reggie Smith,3.58,
1994,Portland Trailblazers,A.J. English,1.50,
1994,Portland Trailblazers,Elliot Perry,1.50,
1994,Portland Trailblazers,Kevin Thompson,1.50,
1994,Sacramento Kings,Mitch Richmond,25.00,
1994,Sacramento Kings,Wayman Tisdale,23.33,
1994,Sacramento Kings,Lionel Simmons,17.43,
1994,Sacramento Kings,Walt Williams,16.58,
1994,Sacramento Kings,Bobby Hurley,16.16,
1994,Sacramento Kings,Evers Burns,16.16,
1994,Sacramento Kings,Spud Webb,15.67,
1994,Sacramento Kings,Duane Causwell,12.60,
1994,Sacramento Kings,Pete Chilcutt,7.60,
1994,Sacramento Kings,Randy Brown,5.97,
1994,Sacramento Kings,Les Jepsen,5.04,
1994,Sacramento Kings,Jim Les,3.63,
1994,Sacramento Kings,Marty Conlon,2.50,
1994,Sacramento Kings,Kurt Rambis,1.80,
1994,Sacramento Kings,Mike Peplowski,1.50,
1994,Sacramento Kings,Randy Breuer,1.50,
1994,Sacramento Kings,Rod Higgins,1.50,
1994,San Antonio Spurs,David Robinson,57.40,
1994,San Antonio Spurs,Dennis Rodman,24.50,
1994,San Antonio Spurs,Terry Cummings,24.07,
1994,San Antonio Spurs,Willie Anderson,20.75,
1994,San Antonio Spurs,J.R. Reid,18.18,
1994,San Antonio Spurs,Antoine Carr,13.53,
1994,San Antonio Spurs,Dale Ellis,13.00,
1994,San Antonio Spurs,Vinny Del Negro,11.95,
1994,San Antonio Spurs,Negele Knight,4.96,
1994,San Antonio Spurs,Lloyd Daniels,1.82,
1994,San Antonio Spurs,Chris Whitney,1.50,
1994,San Antonio Spurs,Sleepy Floyd,1.50,
1994,Seattle SuperSonics,Sam Perkins,35.87,
1994,Seattle SuperSonics,Gary Payton,23.83,
1994,Seattle SuperSonics,Ricky Pierce,21.00,
1994,Seattle SuperSonics,Kendall Gill,20.00,
1994,Seattle SuperSonics,Michael Cage,15.02,
1994,Seattle SuperSonics,Detlef Schrempf,13.08,
1994,Seattle SuperSonics,Nate McMillan,8.50,
1994,Seattle SuperSonics,Shawn Kemp,7.50,
1994,Seattle SuperSonics,Rich King,7.00,
1994,Seattle SuperSonics,Ervin Johnson,6.17,
1994,Seattle SuperSonics,Steve Scheffler,1.70,
1994,Utah Jazz,Karl Malone,30.81,
1994,Utah Jazz,John Stockton,24.00,
1994,Utah Jazz,Jeff Malone,23.80,
1994,Utah Jazz,Jay Humphries,18.00,
1994,Utah Jazz,Felton Spencer,15.81,
1994,Utah Jazz,Tyrone Corbin,14.00,
1994,Utah Jazz,Mark Eaton,13.33,
1994,Utah Jazz,David Benoit,8.10,
1994,Utah Jazz,Luther Wright,6.50,
1994,Utah Jazz,Tom Chambers,6.05,
1994,Utah Jazz,Isaac Austin,4.50,
1994,Utah Jazz,John Crotty,2.00,
1994,Utah Jazz,Bryon Russell,1.50,
1994,Utah Jazz,Walter Bond,1.50,
1994,Washington Bullets,Kevin Duckworth,23.13,
1994,Washington Bullets,Pervis Ellison,23.00,
1994,Washington Bullets,Rex Chapman,20.04,
1994,Washington Bullets,Calbert Cheaney,20.00,
1994,Washington Bullets,Tom Gugliotta,16.25,
1994,Washington Bullets,Michael Adams,13.09,
1994,Washington Bullets,LaBradford Smith,9.40,
1994,Washington Bullets,Buck Johnson,7.15,
1994,Washington Bullets,Don MacLean,6.01,
1994,Washington Bullets,Larry Stewart,6.00,
1994,Washington Bullets,Doug Overton,5.00,
1994,Washington Bullets,Gheorghe Muresan,5.00,
1994,Washington Bullets,Kenny Walker,4.00,
1994,Washington Bullets,Brent Price,2.83,
1994,Washington Bullets,Mitchell Butler,1.50,
1993,Atlanta Hawks,Dominique Wilkins,35.00,
1993,Atlanta Hawks,Jon Koncak,24.50,
1993,Atlanta Hawks,Kevin Willis,24.25,
1993,Atlanta Hawks,Blair Rasmussen,19.88,
1993,Atlanta Hawks,Roy Hinson,12.50,
1993,Atlanta Hawks,Travis Mays,12.00,
1993,Atlanta Hawks,Stacey Augmon,11.38,
1993,Atlanta Hawks,Adam Keefe,10.00,
1993,Atlanta Hawks,Duane Ferrell,8.25,
1993,Atlanta Hawks,Mookie Blaylock,6.60,
1993,Atlanta Hawks,Maurice Cheeks,6.00,
1993,Atlanta Hawks,Paul Graham,5.00,
1993,Atlanta Hawks,Jeff Sanders,2.50,
1993,Atlanta Hawks,Morlon Wiley,2.50,
1993,Boston Celtics,Robert Parish,35.13,
1993,Boston Celtics,Kevin McHale,35.00,
1993,Boston Celtics,Reggie Lewis,33.20,
1993,Boston Celtics,Larry Bird,23.00,
1993,Boston Celtics,Sherman Douglas,18.69,
1993,Boston Celtics,Xavier McDaniel,18.69,
1993,Boston Celtics,Kevin Gamble,12.00,
1993,Boston Celtics,Ed Pinckney,11.50,
1993,Boston Celtics,Joe Kleine,11.50,
1993,Boston Celtics,Dee Brown,8.65,
1993,Boston Celtics,Stojko Vrankovic,8.31,
1993,Boston Celtics,Dino Radja,7.11,
1993,Boston Celtics,Michael Smith,6.50,
1993,Boston Celtics,Rick Fox,6.50,
1993,Boston Celtics,John Bagley,5.50,
1993,Boston Celtics,Alaa Abdelnaby,5.00,
1993,Boston Celtics,A.J. Wynder,1.40,
1993,Boston Celtics,Bart Kofoed,1.40,
1993,Boston Celtics,Kenny Battle,1.40,
1993,Boston Celtics,Marcus Webb,1.40,
1993,Boston Celtics,Joe Wolf,0.29,
1993,Charlotte Hornets,Larry Johnson,25.40,
1993,Charlotte Hornets,Alonzo Mourning,24.00,
1993,Charlotte Hornets,Kendall Gill,19.08,
1993,Charlotte Hornets,Mike Gminski,14.15,
1993,Charlotte Hornets,Sidney Green,12.88,
1993,Charlotte Hornets,Johnny Newman,11.75,
1993,Charlotte Hornets,Tom Hammonds,8.50,
1993,Charlotte Hornets,Dell Curry,7.50,
1993,Charlotte Hornets,Muggsy Bogues,7.00,
1993,Charlotte Hornets,Kenny Gattison,5.98,
1993,Charlotte Hornets,Kevin Lynch,2.50,
1993,Charlotte Hornets,Tony Bennett,1.40,
1993,Charlotte Hornets,David Wingate,1.29,
1993,Charlotte Hornets,Lorenzo Williams,0.07,
1993,Chicago Bulls,Michael Jordan,40.00,
1993,Chicago Bulls,Scottie Pippen,34.25,
1993,Chicago Bulls,Bill Cartwright,22.00,
1993,Chicago Bulls,Horace Grant,19.00,
1993,Chicago Bulls,Stacey King,14.00,
1993,Chicago Bulls,John Paxson,12.00,
1993,Chicago Bulls,Rodney McCray,10.75,
1993,Chicago Bulls,Will Perdue,6.25,
1993,Chicago Bulls,Scott Williams,6.13,
1993,Chicago Bulls,Bob Hansen,6.00,
1993,Chicago Bulls,B.J. Armstrong,5.40,
1993,Chicago Bulls,Craig Hodges,4.00,
1993,Chicago Bulls,Trent Tucker,3.50,
1993,Chicago Bulls,Corey Williams,2.00,
1993,Chicago Bulls,Ricky Blanton,0.08,
1993,Cleveland Cavaliers,Hot Rod Williams,37.86,
1993,Cleveland Cavaliers,Danny Ferry,31.43,
1993,Cleveland Cavaliers,Brad Daugherty,29.23,
1993,Cleveland Cavaliers,Larry Nance,27.75,
